 time            v(vin)          v(b3_collector) v(vout_drv)     v(vfilt1)       v(vout_final)   i(vdd)         
 4.44414000e-02  2.50035993e+00  3.79206859e+00  2.46245624e+00  2.46077314e+00  2.45990638e+00 -4.74450286e-05 
 4.44464000e-02  2.50033045e+00  3.79482778e+00  2.46521905e+00  2.46351276e+00  2.46263391e+00 -4.74251619e-05 
 4.44514000e-02  2.50030064e+00  3.79762111e+00  2.46801572e+00  2.46628795e+00  2.46539787e+00 -4.74050490e-05 
 4.44564000e-02  2.50027053e+00  3.80044581e+00  2.47084347e+00  2.46909594e+00  2.46819553e+00 -4.73847099e-05 
 4.44614000e-02  2.50024016e+00  3.80329907e+00  2.47369951e+00  2.47193395e+00  2.47102409e+00 -4.73641648e-05 
 4.44664000e-02  2.50020955e+00  3.80617805e+00  2.47658097e+00  2.47479915e+00  2.47388075e+00 -4.73434342e-05 
 4.44714000e-02  2.50017873e+00  3.80907989e+00  2.47948501e+00  2.47768869e+00  2.47676266e+00 -4.73225388e-05 
 4.44764000e-02  2.50014774e+00  3.81200171e+00  2.48240874e+00  2.48059970e+00  2.47966697e+00 -4.73014993e-05 
 4.44814000e-02  2.50011660e+00  3.81494061e+00  2.48534925e+00  2.48352929e+00  2.48259078e+00 -4.72803366e-05 
 4.44864000e-02  2.50008535e+00  3.81789368e+00  2.48830364e+00  2.48647456e+00  2.48553120e+00 -4.72590718e-05 
 4.44914000e-02  2.50005401e+00  3.82085799e+00  2.49126897e+00  2.48943259e+00  2.48848532e+00 -4.72377259e-05 
 4.44964000e-02  2.50002262e+00  3.82383060e+00  2.49424230e+00  2.49240044e+00  2.49145019e+00 -4.72163202e-05 
 4.45014000e-02  2.49999120e+00  3.82680857e+00  2.49722070e+00  2.49537518e+00  2.49442290e+00 -4.71948757e-05 
 4.45064000e-02  2.49995980e+00  3.82978896e+00  2.50020121e+00  2.49835386e+00  2.49740049e+00 -4.71734138e-05 
 4.45114000e-02  2.49992843e+00  3.83276881e+00  2.50318090e+00  2.50133354e+00  2.50038002e+00 -4.71519556e-05 
 4.45164000e-02  2.49989714e+00  3.83574519e+00  2.50615681e+00  2.50431127e+00  2.50335854e+00 -4.71305224e-05 
 4.45214000e-02  2.49986594e+00  3.83871515e+00  2.50912601e+00  2.50728411e+00  2.50633311e+00 -4.71091353e-05 
 4.45264000e-02  2.49983488e+00  3.84167577e+00  2.51208557e+00  2.51024913e+00  2.50930080e+00 -4.70878155e-05 
 4.45314000e-02  2.49980399e+00  3.84462413e+00  2.51503257e+00  2.51320340e+00  2.51225868e+00 -4.70665838e-05 
 4.45364000e-02  2.49977328e+00  3.84755732e+00  2.51796411e+00  2.51614401e+00  2.51520383e+00 -4.70454613e-05 
 4.45414000e-02  2.49974280e+00  3.85047245e+00  2.52087730e+00  2.51906807e+00  2.51813335e+00 -4.70244687e-05 
 4.45464000e-02  2.49971257e+00  3.85336666e+00  2.52376928e+00  2.52197269e+00  2.52104436e+00 -4.70036266e-05 
 4.45514000e-02  2.49968263e+00  3.85623711e+00  2.52663720e+00  2.52485503e+00  2.52393399e+00 -4.69829555e-05 
 4.45564000e-02  2.49965300e+00  3.85908097e+00  2.52947826e+00  2.52771224e+00  2.52679941e+00 -4.69624756e-05 
 4.45614000e-02  2.49962371e+00  3.86189545e+00  2.53228965e+00  2.53054153e+00  2.52963779e+00 -4.69422071e-05 
 4.45664000e-02  2.49959479e+00  3.86467779e+00  2.53506862e+00  2.53334011e+00  2.53244636e+00 -4.69221698e-05 
 4.45714000e-02  2.49956628e+00  3.86742527e+00  2.53781246e+00  2.53610525e+00  2.53522236e+00 -4.69023832e-05 
 4.45764000e-02  2.49953819e+00  3.87013519e+00  2.54051846e+00  2.53883423e+00  2.53796307e+00 -4.68828668e-05 
 4.45814000e-02  2.49951056e+00  3.87280491e+00  2.54318399e+00  2.54152438e+00  2.54066580e+00 -4.68636395e-05 
 4.45864000e-02  2.49948341e+00  3.87543180e+00  2.54580644e+00  2.54417308e+00  2.54332791e+00 -4.68447201e-05 
 4.45914000e-02  2.49945677e+00  3.87801332e+00  2.54838325e+00  2.54677773e+00  2.54594680e+00 -4.68261270e-05 
 4.45964000e-02  2.49943066e+00  3.88054693e+00  2.55091189e+00  2.54933579e+00  2.54851992e+00 -4.68078784e-05 
 4.46014000e-02  2.49940512e+00  3.88303017e+00  2.55338992e+00  2.55184476e+00  2.55104474e+00 -4.67899919e-05 
 4.46064000e-02  2.49938017e+00  3.88546061e+00  2.55581490e+00  2.55430219e+00  2.55351881e+00 -4.67724850e-05 
 4.46114000e-02  2.49935582e+00  3.88783589e+00  2.55818448e+00  2.55670570e+00  2.55593971e+00 -4.67553747e-05 
 4.46164000e-02  2.49933212e+00  3.89015369e+00  2.56049635e+00  2.55905294e+00  2.55830509e+00 -4.67386774e-05 
 4.46214000e-02  2.49930907e+00  3.89241177e+00  2.56274826e+00  2.56134162e+00  2.56061264e+00 -4.67224095e-05 
 4.46264000e-02  2.49928670e+00  3.89460792e+00  2.56493803e+00  2.56356953e+00  2.56286012e+00 -4.67065866e-05 
 4.46314000e-02  2.49926504e+00  3.89674002e+00  2.56706352e+00  2.56573450e+00  2.56504535e+00 -4.66912241e-05 
 4.46364000e-02  2.49924410e+00  3.89880599e+00  2.56912269e+00  2.56783442e+00  2.56716621e+00 -4.66763368e-05 
 4.46414000e-02  2.49922391e+00  3.90080383e+00  2.57111352e+00  2.56986726e+00  2.56922063e+00 -4.66619390e-05 
 4.46464000e-02  2.49920448e+00  3.90273161e+00  2.57303409e+00  2.57183104e+00  2.57120663e+00 -4.66480447e-05 
 4.46514000e-02  2.49918584e+00  3.90458746e+00  2.57488254e+00  2.57372388e+00  2.57312228e+00 -4.66346672e-05 
 4.46564000e-02  2.49916801e+00  3.90636958e+00  2.57665708e+00  2.57554392e+00  2.57496572e+00 -4.66218195e-05 
 4.46614000e-02  2.49915099e+00  3.90807625e+00  2.57835600e+00  2.57728942e+00  2.57673517e+00 -4.66095138e-05 
 4.46664000e-02  2.49913481e+00  3.90970581e+00  2.57997765e+00  2.57895868e+00  2.57842892e+00 -4.65977620e-05 
 4.46714000e-02  2.49911949e+00  3.91125671e+00  2.58152047e+00  2.58055009e+00  2.58004534e+00 -4.65865754e-05 
 4.46764000e-02  2.49910503e+00  3.91272742e+00  2.58298296e+00  2.58206212e+00  2.58158286e+00 -4.65759648e-05 
 4.46814000e-02  2.49909146e+00  3.91411655e+00  2.58436372e+00  2.58349329e+00  2.58303999e+00 -4.65659403e-05 
 4.46864000e-02  2.49907879e+00  3.91542274e+00  2.58566141e+00  2.58484225e+00  2.58441533e+00 -4.65565115e-05 
 4.46914000e-02  2.49906702e+00  3.91664475e+00  2.58687479e+00  2.58610767e+00  2.58570756e+00 -4.65476875e-05 
 4.46964000e-02  2.49905618e+00  3.91778138e+00  2.58800268e+00  2.58728835e+00  2.58691543e+00 -4.65394767e-05 
 4.47014000e-02  2.49904626e+00  3.91883155e+00  2.58904399e+00  2.58838315e+00  2.58803777e+00 -4.65318870e-05 
 4.47064000e-02  2.49903729e+00  3.91979424e+00  2.58999774e+00  2.58939100e+00  2.58907351e+00 -4.65249256e-05 
 4.47114000e-02  2.49902927e+00  3.92066853e+00  2.59086299e+00  2.59031095e+00  2.59002164e+00 -4.65185992e-05 
 4.47164000e-02  2.49902220e+00  3.92145358e+00  2.59163891e+00  2.59114210e+00  2.59088125e+00 -4.65129139e-05 
 4.47214000e-02  2.49901610e+00  3.92214863e+00  2.59232476e+00  2.59188366e+00  2.59165153e+00 -4.65078750e-05 
 4.47264000e-02  2.49901097e+00  3.92275302e+00  2.59291988e+00  2.59253491e+00  2.59233172e+00 -4.65034875e-05 
 4.47314000e-02  2.49900682e+00  3.92326615e+00  2.59342370e+00  2.59309523e+00  2.59292117e+00 -4.64997554e-05 
 4.47364000e-02  2.49900365e+00  3.92368754e+00  2.59383573e+00  2.59356408e+00  2.59341932e+00 -4.64966824e-05 
 4.47414000e-02  2.49900146e+00  3.92401679e+00  2.59415558e+00  2.59394100e+00  2.59382568e+00 -4.64942714e-05 
 4.47464000e-02  2.49900026e+00  3.92425357e+00  2.59438293e+00  2.59422564e+00  2.59413988e+00 -4.64925247e-05 
 4.47514000e-02  2.49900004e+00  3.92439767e+00  2.59451758e+00  2.59441772e+00  2.59436159e+00 -4.64914439e-05 
 4.47564000e-02  2.49900081e+00  3.92444893e+00  2.59455939e+00  2.59451706e+00  2.59449062e+00 -4.64910302e-05 
 4.47614000e-02  2.49900256e+00  3.92440731e+00  2.59450832e+00  2.59452357e+00  2.59452683e+00 -4.64912838e-05 
 4.47664000e-02  2.49900530e+00  3.92427286e+00  2.59436442e+00  2.59443722e+00  2.59447020e+00 -4.64922046e-05 
 4.47714000e-02  2.49900903e+00  3.92404569e+00  2.59412783e+00  2.59425812e+00  2.59432077e+00 -4.64937917e-05 
 4.47764000e-02  2.49901373e+00  3.92372603e+00  2.59379877e+00  2.59398642e+00  2.59407870e+00 -4.64960436e-05 
 4.47814000e-02  2.49901940e+00  3.92331418e+00  2.59337756e+00  2.59362240e+00  2.59374420e+00 -4.64989581e-05 
 4.47864000e-02  2.49902604e+00  3.92281054e+00  2.59286462e+00  2.59316640e+00  2.59331761e+00 -4.65025325e-05 
 4.47914000e-02  2.49903364e+00  3.92221560e+00  2.59226041e+00  2.59261885e+00  2.59279934e+00 -4.65067633e-05 
 4.47964000e-02  2.49904220e+00  3.92152992e+00  2.59156554e+00  2.59198030e+00  2.59218987e+00 -4.65116466e-05 
 4.48014000e-02  2.49905170e+00  3.92075416e+00  2.59078067e+00  2.59125133e+00  2.59148980e+00 -4.65171777e-05 
 4.48064000e-02  2.49906214e+00  3.91988907e+00  2.58990654e+00  2.59043267e+00  2.59069980e+00 -4.65233512e-05 
 4.48114000e-02  2.49907350e+00  3.91893548e+00  2.58894401e+00  2.58952510e+00  2.58982063e+00 -4.65301613e-05 
 4.48164000e-02  2.49908577e+00  3.91789431e+00  2.58789400e+00  2.58852948e+00  2.58885314e+00 -4.65376015e-05 
 4.48214000e-02  2.49909895e+00  3.91676656e+00  2.58675752e+00  2.58744678e+00  2.58779825e+00 -4.65456647e-05 
 4.48264000e-02  2.49911302e+00  3.91555332e+00  2.58553566e+00  2.58627805e+00  2.58665699e+00 -4.65543431e-05 
 4.48314000e-02  2.49912796e+00  3.91425575e+00  2.58422960e+00  2.58502440e+00  2.58543044e+00 -4.65636286e-05 
 4.48364000e-02  2.49914377e+00  3.91287511e+00  2.58284061e+00  2.58368704e+00  2.58411980e+00 -4.65735121e-05 
 4.48414000e-02  2.49916042e+00  3.91141272e+00  2.58137001e+00  2.58226726e+00  2.58272633e+00 -4.65839841e-05 
 4.48464000e-02  2.49917790e+00  3.90987000e+00  2.57981923e+00  2.58076644e+00  2.58125136e+00 -4.65950348e-05 
 4.48514000e-02  2.49919618e+00  3.90824843e+00  2.57818976e+00  2.57918602e+00  2.57969633e+00 -4.66066534e-05 
 4.48564000e-02  2.49921527e+00  3.90654959e+00  2.57648319e+00  2.57752753e+00  2.57806273e+00 -4.66188288e-05 
 4.48614000e-02  2.49923512e+00  3.90477512e+00  2.57470115e+00  2.57579257e+00  2.57635214e+00 -4.66315493e-05 
 4.48664000e-02  2.49925574e+00  3.90292672e+00  2.57284538e+00  2.57398281e+00  2.57456622e+00 -4.66448027e-05 
 4.48714000e-02  2.49927708e+00  3.90100619e+00  2.57091766e+00  2.57210001e+00  2.57270670e+00 -4.66585762e-05 
 4.48764000e-02  2.49929914e+00  3.89901540e+00  2.56891988e+00  2.57014599e+00  2.57077536e+00 -4.66728565e-05 
 4.48814000e-02  2.49932189e+00  3.89695626e+00  2.56685395e+00  2.56812265e+00  2.56877409e+00 -4.66876299e-05 
 4.48864000e-02  2.49934531e+00  3.89483077e+00  2.56472188e+00  2.56603194e+00  2.56670483e+00 -4.67028821e-05 
 4.48914000e-02  2.49936938e+00  3.89264101e+00  2.56252576e+00  2.56387589e+00  2.56456957e+00 -4.67185984e-05 
 4.48964000e-02  2.49939407e+00  3.89038908e+00  2.56026769e+00  2.56165660e+00  2.56237040e+00 -4.67347636e-05 
 4.49014000e-02  2.49941935e+00  3.88807719e+00  2.55794989e+00  2.55937622e+00  2.56010944e+00 -4.67513620e-05 
 4.49064000e-02  2.49944521e+00  3.88570758e+00  2.55557461e+00  2.55703697e+00  2.55778890e+00 -4.67683776e-05 
 4.49114000e-02  2.49947162e+00  3.88328256e+00  2.55314415e+00  2.55464112e+00  2.55541103e+00 -4.67857938e-05 
 4.49164000e-02  2.49949855e+00  3.88080449e+00  2.55066088e+00  2.55219101e+00  2.55297815e+00 -4.68035938e-05 
 4.49214000e-02  2.49952597e+00  3.87827578e+00  2.54812723e+00  2.54968903e+00  2.55049263e+00 -4.68217603e-05 
 4.49264000e-02  2.49955386e+00  3.87569890e+00  2.54554567e+00  2.54713760e+00  2.54795688e+00 -4.68402756e-05 
 4.49314000e-02  2.49958220e+00  3.87307637e+00  2.54291871e+00  2.54453924e+00  2.54537339e+00 -4.68591217e-05 
 4.49364000e-02  2.49961094e+00  3.87041074e+00  2.54024893e+00  2.54189646e+00  2.54274468e+00 -4.68782803e-05 
 4.49414000e-02  2.49964007e+00  3.86770464e+00  2.53753894e+00  2.53921185e+00  2.54007331e+00 -4.68977325e-05 
 4.49464000e-02  2.49966955e+00  3.86496069e+00  2.53479138e+00  2.53648805e+00  2.53736190e+00 -4.69174595e-05 
 4.49514000e-02  2.49969936e+00  3.86218160e+00  2.53200894e+00  2.53372771e+00  2.53461309e+00 -4.69374420e-05 
 4.49564000e-02  2.49972947e+00  3.85937008e+00  2.52919436e+00  2.53093354e+00  2.53182959e+00 -4.69576605e-05 
 4.49614000e-02  2.49975984e+00  3.85652889e+00  2.52635040e+00  2.52810828e+00  2.52901412e+00 -4.69780950e-05 
 4.49664000e-02  2.49979045e+00  3.85366082e+00  2.52347984e+00  2.52525470e+00  2.52616945e+00 -4.69987257e-05 
 4.49714000e-02  2.49982127e+00  3.85076869e+00  2.52058551e+00  2.52237560e+00  2.52329835e+00 -4.70195323e-05 
 4.49764000e-02  2.49985226e+00  3.84785534e+00  2.51767024e+00  2.51947382e+00  2.52040367e+00 -4.70404943e-05 
 4.49814000e-02  2.49988340e+00  3.84492364e+00  2.51473692e+00  2.51655220e+00  2.51748823e+00 -4.70615911e-05 
 4.49864000e-02  2.49991465e+00  3.84197648e+00  2.51178843e+00  2.51361362e+00  2.51455491e+00 -4.70828020e-05 
 4.49914000e-02  2.49994599e+00  3.83901674e+00  2.50882767e+00  2.51066098e+00  2.51160660e+00 -4.71041061e-05 
 4.49964000e-02  2.49997738e+00  3.83604737e+00  2.50585756e+00  2.50769718e+00  2.50864621e+00 -4.71254824e-05 
 4.50014000e-02  2.50000880e+00  3.83307128e+00  2.50288103e+00  2.50472515e+00  2.50567664e+00 -4.71469098e-05 
 4.50064000e-02  2.50004020e+00  3.83009141e+00  2.49990102e+00  2.50174782e+00  2.50270084e+00 -4.71683672e-05 
 4.50114000e-02  2.50007157e+00  3.82711071e+00  2.49692048e+00  2.49876813e+00  2.49972173e+00 -4.71898334e-05 
 4.50164000e-02  2.50010286e+00  3.82413212e+00  2.49394235e+00  2.49578902e+00  2.49674227e+00 -4.72112870e-05 
 4.50214000e-02  2.50013406e+00  3.82115860e+00  2.49096958e+00  2.49281345e+00  2.49376540e+00 -4.72327070e-05 
 4.50264000e-02  2.50016512e+00  3.81819308e+00  2.48800511e+00  2.48984436e+00  2.49079406e+00 -4.72540720e-05 
 4.50314000e-02  2.50019601e+00  3.81523850e+00  2.48505188e+00  2.48688468e+00  2.48783120e+00 -4.72753609e-05 
 4.50364000e-02  2.50022672e+00  3.81229780e+00  2.48211282e+00  2.48393735e+00  2.48487975e+00 -4.72965525e-05 
 4.50414000e-02  2.50025720e+00  3.80937388e+00  2.47919084e+00  2.48100529e+00  2.48194264e+00 -4.73176258e-05 
 4.50464000e-02  2.50028743e+00  3.80646965e+00  2.47628884e+00  2.47809142e+00  2.47902278e+00 -4.73385599e-05 
 4.50514000e-02  2.50031737e+00  3.80358800e+00  2.47340970e+00  2.47519862e+00  2.47612307e+00 -4.73593340e-05 
 4.50564000e-02  2.50034700e+00  3.80073179e+00  2.47055629e+00  2.47232976e+00  2.47324638e+00 -4.73799273e-05 
 4.50614000e-02  2.50037629e+00  3.79790385e+00  2.46773143e+00  2.46948770e+00  2.47039559e+00 -4.74003193e-05 
 4.50664000e-02  2.50040521e+00  3.79510700e+00  2.46493795e+00  2.46667527e+00  2.46757351e+00 -4.74204898e-05 
 4.50714000e-02  2.50043372e+00  3.79234402e+00  2.46217861e+00  2.46389525e+00  2.46478296e+00 -4.74404186e-05 
 4.50764000e-02  2.50046181e+00  3.78961766e+00  2.45945618e+00  2.46115043e+00  2.46202672e+00 -4.74600858e-05 
 4.50814000e-02  2.50048944e+00  3.78693065e+00  2.45677335e+00  2.45844353e+00  2.45930752e+00 -4.74794718e-05 
 4.50864000e-02  2.50051659e+00  3.78428565e+00  2.45413281e+00  2.45577724e+00  2.45662809e+00 -4.74985572e-05 
 4.50914000e-02  2.50054323e+00  3.78168531e+00  2.45153718e+00  2.45315424e+00  2.45399108e+00 -4.75173230e-05 
 4.50964000e-02  2.50056934e+00  3.77913222e+00  2.44898906e+00  2.45057712e+00  2.45139913e+00 -4.75357502e-05 
 4.51014000e-02  2.50059488e+00  3.77662892e+00  2.44649099e+00  2.44804848e+00  2.44885483e+00 -4.75538206e-05 
 4.51064000e-02  2.50061983e+00  3.77417792e+00  2.44404546e+00  2.44557082e+00  2.44636070e+00 -4.75715160e-05 
 4.51114000e-02  2.50064418e+00  3.77178166e+00  2.44165492e+00  2.44314662e+00  2.44391926e+00 -4.75888187e-05 
 4.51164000e-02  2.50066788e+00  3.76944254e+00  2.43932175e+00  2.44077830e+00  2.44153292e+00 -4.76057113e-05 
 4.51214000e-02  2.50069093e+00  3.76716290e+00  2.43704829e+00  2.43846824e+00  2.43920408e+00 -4.76221769e-05 
 4.51264000e-02  2.50071330e+00  3.76494501e+00  2.43483681e+00  2.43621873e+00  2.43693506e+00 -4.76381990e-05 
 4.51314000e-02  2.50073496e+00  3.76279109e+00  2.43268951e+00  2.43403204e+00  2.43472814e+00 -4.76537614e-05 
 4.51364000e-02  2.50075590e+00  3.76070330e+00  2.43060856e+00  2.43191034e+00  2.43258552e+00 -4.76688486e-05 
 4.51414000e-02  2.50077609e+00  3.75868373e+00  2.42859603e+00  2.42985576e+00  2.43050934e+00 -4.76834454e-05 
 4.51464000e-02  2.50079552e+00  3.75673440e+00  2.42665394e+00  2.42787036e+00  2.42850168e+00 -4.76975371e-05 
 4.51514000e-02  2.50081416e+00  3.75485727e+00  2.42478423e+00  2.42595612e+00  2.42656455e+00 -4.77111096e-05 
 4.51564000e-02  2.50083199e+00  3.75305420e+00  2.42298877e+00  2.42411496e+00  2.42469990e+00 -4.77241491e-05 
 4.51614000e-02  2.50084901e+00  3.75132701e+00  2.42126937e+00  2.42234873e+00  2.42290959e+00 -4.77366427e-05 
 4.51664000e-02  2.50086519e+00  3.74967743e+00  2.41962775e+00  2.42065919e+00  2.42119541e+00 -4.77485777e-05 
 4.51714000e-02  2.50088051e+00  3.74810711e+00  2.41806555e+00  2.41904804e+00  2.41955908e+00 -4.77599420e-05 
 4.51764000e-02  2.50089497e+00  3.74661763e+00  2.41658434e+00  2.41751690e+00  2.41800224e+00 -4.77707244e-05 
 4.51814000e-02  2.50090854e+00  3.74521049e+00  2.41518560e+00  2.41606730e+00  2.41652646e+00 -4.77809138e-05 
 4.51864000e-02  2.50092121e+00  3.74388708e+00  2.41387074e+00  2.41470069e+00  2.41513321e+00 -4.77905001e-05 
 4.51914000e-02  2.50093298e+00  3.74264874e+00  2.41264107e+00  2.41341844e+00  2.41382388e+00 -4.77994735e-05 
 4.51964000e-02  2.50094382e+00  3.74149671e+00  2.41149784e+00  2.41222184e+00  2.41259980e+00 -4.78078250e-05 
 4.52014000e-02  2.50095374e+00  3.74043215e+00  2.41044218e+00  2.41111209e+00  2.41146220e+00 -4.78155463e-05 
 4.52064000e-02  2.50096271e+00  3.73945612e+00  2.40947516e+00  2.41009031e+00  2.41041220e+00 -4.78226295e-05 
 4.52114000e-02  2.50097073e+00  3.73856961e+00  2.40859774e+00  2.40915752e+00  2.40945088e+00 -4.78290675e-05 
 4.52164000e-02  2.50097780e+00  3.73777351e+00  2.40781082e+00  2.40831465e+00  2.40857918e+00 -4.78348538e-05 
 4.52214000e-02  2.50098390e+00  3.73706861e+00  2.40711517e+00  2.40756256e+00  2.40779799e+00 -4.78399825e-05 
 4.52264000e-02  2.50098903e+00  3.73645562e+00  2.40651150e+00  2.40690199e+00  2.40710809e+00 -4.78444485e-05 
 4.52314000e-02  2.50099318e+00  3.73593515e+00  2.40600041e+00  2.40633361e+00  2.40651017e+00 -4.78482474e-05 
 4.52364000e-02  2.50099635e+00  3.73550774e+00  2.40558241e+00  2.40585799e+00  2.40600484e+00 -4.78513751e-05 
 4.52414000e-02  2.50099854e+00  3.73517380e+00  2.40525793e+00  2.40547562e+00  2.40559260e+00 -4.78538287e-05 
 4.52464000e-02  2.50099974e+00  3.73493367e+00  2.40502730e+00  2.40518686e+00  2.40527386e+00 -4.78556056e-05 
 4.52514000e-02  2.50099996e+00  3.73478760e+00  2.40489073e+00  2.40499201e+00  2.40504895e+00 -4.78567040e-05 
 4.52564000e-02  2.50099919e+00  3.73473573e+00  2.40484837e+00  2.40489128e+00  2.40491809e+00 -4.78571229e-05 
 4.52614000e-02  2.50099744e+00  3.73477811e+00  2.40490027e+00  2.40488475e+00  2.40488141e+00 -4.78568618e-05 
 4.52664000e-02  2.50099470e+00  3.73491471e+00  2.40504636e+00  2.40497244e+00  2.40493895e+00 -4.78559210e-05 
 4.52714000e-02  2.50099097e+00  3.73514537e+00  2.40528651e+00  2.40515425e+00  2.40509065e+00 -4.78543014e-05 
 4.52764000e-02  2.50098627e+00  3.73546987e+00  2.40562046e+00  2.40543001e+00  2.40533636e+00 -4.78520047e-05 
 4.52814000e-02  2.50098060e+00  3.73588789e+00  2.40604790e+00  2.40579943e+00  2.40567583e+00 -4.78490332e-05 
 4.52864000e-02  2.50097396e+00  3.73639900e+00  2.40656837e+00  2.40626215e+00  2.40610871e+00 -4.78453898e-05 
 4.52914000e-02  2.50096636e+00  3.73700269e+00  2.40718138e+00  2.40681771e+00  2.40663459e+00 -4.78410784e-05 
 4.52964000e-02  2.50095780e+00  3.73769835e+00  2.40788629e+00  2.40746553e+00  2.40725292e+00 -4.78361032e-05 
 4.53014000e-02  2.50094830e+00  3.73848529e+00  2.40868240e+00  2.40820498e+00  2.40796308e+00 -4.78304693e-05 
 4.53064000e-02  2.50093786e+00  3.73936271e+00  2.40956891e+00  2.40903530e+00  2.40876437e+00 -4.78241823e-05 
 4.53114000e-02  2.50092650e+00  3.74032974e+00  2.41054493e+00  2.40995568e+00  2.40965598e+00 -4.78172486e-05 
 4.53164000e-02  2.50091423e+00  3.74138539e+00  2.41160948e+00  2.41096517e+00  2.41063701e+00 -4.78096752e-05 
 4.53214000e-02  2.50090105e+00  3.74252863e+00  2.41276149e+00  2.41206277e+00  2.41170648e+00 -4.78014698e-05 
 4.53264000e-02  2.50088698e+00  3.74375828e+00  2.41399981e+00  2.41324738e+00  2.41286331e+00 -4.77926406e-05 
 4.53314000e-02  2.50087204e+00  3.74507313e+00  2.41532319e+00  2.41451781e+00  2.41410634e+00 -4.77831964e-05 
 4.53364000e-02  2.50085623e+00  3.74647185e+00  2.41673030e+00  2.41587278e+00  2.41543434e+00 -4.77731469e-05 
 4.53414000e-02  2.50083958e+00  3.74795303e+00  2.41821974e+00  2.41731094e+00  2.41684595e+00 -4.77625022e-05 
 4.53464000e-02  2.50082210e+00  3.74951521e+00  2.41979001e+00  2.41883084e+00  2.41833977e+00 -4.77512730e-05 
 4.53514000e-02  2.50080382e+00  3.75115679e+00  2.42143954e+00  2.42043095e+00  2.41991431e+00 -4.77394706e-05 
 4.53564000e-02  2.50078473e+00  3.75287615e+00  2.42316667e+00  2.42210968e+00  2.42156797e+00 -4.77271068e-05 
 4.53614000e-02  2.50076488e+00  3.75467156e+00  2.42496967e+00  2.42386534e+00  2.42329911e+00 -4.77141943e-05 
 4.53664000e-02  2.50074426e+00  3.75654121e+00  2.42684673e+00  2.42569617e+00  2.42510599e+00 -4.77007458e-05 
 4.53714000e-02  2.50072292e+00  3.75848324e+00  2.42879598e+00  2.42760033e+00  2.42698679e+00 -4.76867750e-05 
 4.53764000e-02  2.50070086e+00  3.76049571e+00  2.43081546e+00  2.42957593e+00  2.42893964e+00 -4.76722959e-05 
 4.53814000e-02  2.50067811e+00  3.76257658e+00  2.43290315e+00  2.43162098e+00  2.43096258e+00 -4.76573231e-05 
 4.53864000e-02  2.50065469e+00  3.76472379e+00  2.43505697e+00  2.43373343e+00  2.43305358e+00 -4.76418716e-05 
 4.53914000e-02  2.50063062e+00  3.76693519e+00  2.43727475e+00  2.43591117e+00  2.43521056e+00 -4.76259569e-05 
 4.53964000e-02  2.50060593e+00  3.76920856e+00  2.43955427e+00  2.43815203e+00  2.43743134e+00 -4.76095951e-05 
 4.54014000e-02  2.50058065e+00  3.77154163e+00  2.44189327e+00  2.44045376e+00  2.43971372e+00 -4.75928024e-05 
 4.54064000e-02  2.50055479e+00  3.77393207e+00  2.44428940e+00  2.44281405e+00  2.44205541e+00 -4.75755959e-05 
 4.54114000e-02  2.50052838e+00  3.77637748e+00  2.44674026e+00  2.44523056e+00  2.44445407e+00 -4.75579926e-05 
 4.54164000e-02  2.50050145e+00  3.77887544e+00  2.44924342e+00  2.44770087e+00  2.44690730e+00 -4.75400104e-05 
 4.54214000e-02  2.50047403e+00  3.78142343e+00  2.45179636e+00  2.45022251e+00  2.44941265e+00 -4.75216670e-05 
 4.54264000e-02  2.50044614e+00  3.78401893e+00  2.45439655e+00  2.45279296e+00  2.45196763e+00 -4.75029811e-05 
 4.54314000e-02  2.50041780e+00  3.78665934e+00  2.45704139e+00  2.45540966e+00  2.45456968e+00 -4.74839711e-05 
 4.54364000e-02  2.50038906e+00  3.78934203e+00  2.45972824e+00  2.45807000e+00  2.45721620e+00 -4.74646562e-05 
 4.54414000e-02  2.50035993e+00  3.79206433e+00  2.46245443e+00  2.46077132e+00  2.45990457e+00 -4.74450556e-05 
 4.54464000e-02  2.50033045e+00  3.79482352e+00  2.46521723e+00  2.46351095e+00  2.46263209e+00 -4.74251890e-05 
 4.54514000e-02  2.50030064e+00  3.79761685e+00  2.46801391e+00  2.46628614e+00  2.46539606e+00 -4.74050760e-05 
 4.54564000e-02  2.50027053e+00  3.80044156e+00  2.47084167e+00  2.46909414e+00  2.46819372e+00 -4.73847368e-05 
 4.54614000e-02  2.50024016e+00  3.80329482e+00  2.47369770e+00  2.47193215e+00  2.47102228e+00 -4.73641917e-05 
 4.54664000e-02  2.50020955e+00  3.80617380e+00  2.47657917e+00  2.47479735e+00  2.47387894e+00 -4.73434611e-05 
 4.54714000e-02  2.50017873e+00  3.80907564e+00  2.47948321e+00  2.47768689e+00  2.47676086e+00 -4.73225657e-05 
 4.54764000e-02  2.50014774e+00  3.81199747e+00  2.48240694e+00  2.48059790e+00  2.47966517e+00 -4.73015262e-05 
 4.54814000e-02  2.50011660e+00  3.81493637e+00  2.48534746e+00  2.48352750e+00  2.48258899e+00 -4.72803635e-05 
 4.54864000e-02  2.50008535e+00  3.81788944e+00  2.48830185e+00  2.48647277e+00  2.48552941e+00 -4.72590986e-05 
 4.54914000e-02  2.50005401e+00  3.82085375e+00  2.49126718e+00  2.48943080e+00  2.48848353e+00 -4.72377527e-05 
